premise	hypo	label
As datas foram anunciadas pelo ministro da Educação, Renato Janine Ribeiro, em coletiva de imprensa.	Ministro da Educação, Janine Ribeiro, confirmou as datas do concurso para outubro.	None
you know i think that 's what it 's going to take though	That just may be what it 's going to require .	Entailment
Já o CAPS II Leste, considerado o melhor dentre os Centros, atende mais de 80 pacientes por dia.	O CAPS II Sul atende 721 usuários e cerca de 60 pacientes diariamente.	None
O FC Porto foi um grande passo em relação ao Marselha.	Imbula realizou até ao momento sete jogos no FC Porto.	None
yeah after well when it starts steaming a lot uh i definitely yeah put it in the refrigerator	When it starts steaming I put it in the refrigerator	Entailment
O terremoto de 2010, que deixou centenas de mortos no Chile, teve magnitude 8,8.	Um terremoto de 8,4 de magnitude matou 11 pessoas no Chile, na noite de quarta-feira (16).	None
Vítor Ramalho afirma ainda que Maria de Belém é uma pessoa qualificada do PS.	Vítor Ramalho sublinha ainda que não é relevante o facto de alguns socialistas apoiarem Maria de Belém.	None
and that 's an oil base on the bottom and then a water base	There 's oil at the bottom and water at the top .	Entailment
1999 : UPN 's potential breakout hit , Shasta McCrackhead , is tamed into the disastrously dull Shasta McNasty . Look where it is in the ratings now .	Shasta McCrackhead was changed into Shasta McNasty .	Entailment
"There is always a danger of casualties in something like this.	Howard said there was always a risk of casualties.	Paraphrase
Renato Duque e Pedro Barusco, além desses crimes, também foram condenados por associação criminosa.	Renato Duque foi condenado ainda por associação criminosa, e sua pena será de 20 anos 8 meses.	None
Second-quarter results reflected a gain of 10 cents per diluted share, while the 2002 results included a loss of 19 cents per diluted share.	The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share.	Paraphrase
Se a operação militar foi bem-sucedida será um ataque no coração do Estado Islâmico.	Se o ataque militar foi bem sucedido será um golpe no coração do Estado Islâmico.	Paraphrase
Na noite deste domingo, a súmula da partida relatou ofensas do dirigente.	Sandro Meira Ricci ouviu e relatou na súmula as ofensas aos árbitros que ele teria dito ao celular.	None
O Pontífice chegou há pouco a Havana, capital de Cuba, onde foi recebido pelo presidente comunista Raúl Castro, que tem formação jesuíta.	Francisco foi recebido em Havana pelo presidente comunista Raúl Castro, que tem formação jesuíta.	Entailment
Caso estejas de visita aos Estados Unidos, podes descarregar o ficheiro .apk da app Android Pay para o telemóvel.	O Android Pay começou esta semana a chegar a mais de um milhão de lojas nos Estados Unidos.	None
About 400 of those taken into custody were charged with manufacturing or distributing child pornography on the Internet.	The largest number of arrests, about 400, were on charges of manufacturing or distributing child pornography on the Internet.	Paraphrase
The survey that found it covered only a narrow slice of the sky.	The survey which uncovered the star only covered a narrow slice of the sky.	Paraphrase
Retailers J.C. Penney Co. Inc. (JCP) and Walgreen Co. (WAG) kick things off on Monday.	Retailers J.C. Penney Co. Inc. JCP.N and Walgreen Co. WAG.N kick things off on Monday.	Paraphrase
Daughter Renee Jackson said she often made "huge pots of, like, beans and rice with, like, meat and casseroles" for the whole family.	Their biological daughter Renee Jackson, 29, said she made huge pots of beans and rice, and meat and casseroles.	Paraphrase
A goleada do Real Madrid sobre o Shakhtar por 4 a 0 também provocou baixas no time merengue.	Gareth Bale ficará fora do time do Real Madrid por pelo menos duas semanas.	None
Each performance element will include a fully successful performance standard .	There will be a completely successful performance standard with each performance element .	Entailment
Then he put the thought of Tuppence resolutely aside .	He stopped thinking about Tuppence .	Entailment
Ridley Scott descobriu-o e juntou-lhe o que lhe faltava: um elenco de fora deste mundo.	Ridley Scott já havia viajado ao espaço.	None
Seja em trailers ou imagens promocionais, nos últimos meses temos visto uma quantidade boa dos personagens do novo episódio de Star Wars.	O filme surge dez anos depois do lançamento de Star Wars Episódio III: A Vingança dos Sith.	None
A whole gear train was out of place !	A gear train was out of place .	Entailment
Entre os mortos estava Ernaldo Medeiros, o Uê, traficante de facção rival à de Beira-Mar.	Na época, Beira-Mar chefiava a facção criminosa rival Comando Vermelho.	None
Christopher wasn 't a wide person , and so his piece of conference table didn 't have to be too big either , which also practically solved office space problems in the 0-1 Computer firm .	Christopher had a table at the 0-1 Computer firm .	Entailment
The Lockheed Martin-built SIRTF is the last of NASA's Hubble-class "Great Observatories."	SIRTF is the last of NASA's so-called Great Observatories.	Paraphrase
In a series of raids, Moroccan police arrested 33 suspects on Saturday, including some linked to the radical Djihad Salafist group, a senior official said.	Moroccan police have arrested 33 suspects, including some linked to the radical Djihad Salafist group, a government official said.	Paraphrase
De 5 a 8 de novembro, o Parque das Nações recebe a Lisboa Games Week.	Arranca, de 5 a 8 de novembro, a Lisboa Games Week, no Parque das Nações.	Paraphrase
"It's amazing to be part of an industry that rewards its young," said Hernandez, who is a recent graduate of Parsons School of Design.	"It's amazing to be part of an industry that rewards its young," said Hernandez, who only graduated from Parsons School of Design last May.	Paraphrase
She has also signed a contract with Random House to write two books.	Pauley also announced Thursday that she has struck a deal with Random House to pen two books.	Paraphrase
Currently , power plants are required to reduce emissions of nitrogen oxides ( NOX ) and sulfur dioxide ( SO2 ) .	Reducing emissions of sulfur dioxide is required of power plants .	Entailment
Cavaco defende também que o chefe de Estado possa também designar alguns juízes do Tribunal Constitucional.	O Tribunal Constitucional é actualmente composto por 13 juízes.	None
A primeira oportunidade foi do Bayern de Munique, aos 17 minutos.	O segundo tempo mostrou que o Bayern de Munique é o Bayern de Munique.	None
Continuam desaparecidos dois pescadores, na sequência do naufrágio que deixou as populações da Figueira da Foz revoltada.	Os dois pescadores resgatados do mar foram transportados para o Hospital da Figueira da Foz.	None
Time ' s feature argues that settling is trickier than it Can Clinton acknowledge Jones ' claim and not admit to any wrongdoing ?	Resolving the issue is going to be difficult .	Entailment
Aziz Yildirim, presidente do Fenerbahçe, foi absolvido pelo Supremo Tribunal Federal da Turquia num processo de viciação de resultados.	A condenação original de viciação de resultados resultou no afastamento do Fenerbahçe das competições europeias por duas épocas.	None
Ao final do debate, Hillary Clinton foi considerada vencedora de acordo com a CNN.	Hillary Clinton, por ser a mais cotada, fica na posição central.	None
Agora, é a coligação que está à espera que o PS diga o que pretende.	O PS pôs-se numa posição passiva.	None
No interior estavam 26 pessoas, entre elas três crianças, desidratas e em estado crítico.	O estado da saúde das crianças foi considerado crítico no sábado (29).	None
Tim Cook mandou hoje um email ao Staff da Apple para relembrar o quarto aniversário da morte de Steve Jobs.	Assinalam-se hoje quatro anos desde que Steve Jobs nos deixou.	Entailment
Sabe-se que Jack White não é um grande fã do Black Keys desde que ele acusou a dupla estadunidense de plagiá-lo.	Vale lembrar que Jack White tem um histórico de ódio com o Black Keys.	None
if they don 't have good French fries you know if it 's one of if it 's a place that has other things if it 's not that then we go to Chinese food you know i order	If they don 't have good fries , we 're getting Chinese .	Entailment
Most economists had expected a more dire report, with many anticipating the fifth month of job losses in six months.	Most economists had been expecting a far more dire report, with many expecting to see the fifth month of job losses in six months in September.	Paraphrase
O preço deste novo iPad iniciar-se-á nos 799 dólares e virá com 32 ou 128GB, na versão wifi.	O Smart Keyboard terá um preço adicional de 169 dólares e o Apple Pencil será vendido por 99 dólares.	None
Before completion, the group will take surplus cash of 16.5m from TCG to reduce its net borrowings.	Prior to completion, CCG said it will also extract surplus cash of $27 million to reduce net borrowings.	Paraphrase
Mas até foi do outro lado, o de Brahimi, que surgiu o primeiro golo, aos 39'.	O meu golo surgiu numa grande jogada do Brahimi, mas penso que também fiz um bom remate.	None
O time carioca chegou ao quarto jogo seguido sem perder.	Foram três vitórias e um empate.	None
The shock of landing must have broken bones , but a moment later he could begin to breathe again .	The landing impact must have broken his bones .	Entailment
Walker 's two clients , Jamie Harrison and Robin Hull , declined to be interviewed .	Jamie Harrison did not want to be interviewed .	Entailment
we 've got my husband put a little row of those out in the backyard to kind of make a little cut so that the kids wouldn 't come marching through the yard and everything	The kids won 't go marching through the yard since my husband put a row of those out there .	Entailment
quite enough it seemed but it was a very good movie	The movie was great .	Entailment
A polémica foi tanta que a proposta acabaria por cair e Calvão da Silva manteve-se até 2012 como vice-presidente do PSD.	Calvão da Silva tornou-se mais conhecido do grande público em 2010.	None
He was politely requested by his colleague not to be an ass .	He was told not to be a jackass .	Entailment
O Bloco de Esquerda alcançou os 10,22 pontos percentuais, enquanto a CDU (PCP-PEV) se ficou pelos 8,27.	Assim, verifica-se uma subida de 0,64 pontos percentuais, face às anteriores legislativas.	None
Stow that there gear up above , Callie , an ' don 't you drop nothin ' .	Callie , please don 't drop anything .	Entailment
well uh from what i understand there 's been studies that uh these children are uh more rebellious uh they term it as more uh creative	Children are now more rebellious .	Entailment
O Mundial de Clubes deste ano será disputado no Japão, de 10 a 20 de dezembro e a grande decisão será dia 20, em Yokohama.	A grande decisão do Mundial de Clubes está marcada para o dia 20 de dezembro, em Yokohama.	Entailment
uh do you have a mandatory shut down	Do you have a compulsory shut down ?	Entailment
No primeiro trimestre deste ano, a Petrobras registrou lucro líquido de R$ 5,3 bilhões.	A Petrobras registrou lucro líquido de R$ 531 milhões no segundo trimestre deste ano.	None
Both Blair and Bush have faced accusations that they manipulated intelligence about weapons of mass destruction to make the case for military action.	At home, the premier has faced accusations that he overplayed intelligence about weapons of mass destruction to make the case for war.	Paraphrase
As mais de 8000 fotografias feitas pelos astronautas das várias missões Apollo foram publicadas online.	Milhares de fotos tiradas pelos astronautas da Apollo em missões lunares estão disponíveis para serem vistas online.	Entailment
It was the marble used for them that Shahjahan chose for his Taj Mahal .	Shahjahan chose the marble for the Taj Mahal .	Entailment
Eles se beijaram e estavam juntos na festa de aniversário de Leandra Leal, no final de semana.	A festa de aniversário de Leandra Leal, no último domingo, 13, reuniu muita gente animada.	None
At first, the animals’ performance declined compared to the sessions on the joystick.	At first, the animals' performance declined compared with the joystick sessions.	Paraphrase
There was a ring in Mrs. Vandemeyer 's voice that she did not like at all .	She heard Mrs. Vandemeyer speaking .	Entailment
A jovem de 23 anos vive em Luanda e foi a grande vencedora do Big Brother Angola 2.	A jovem de 23 anos foi vencedora do Big Brother Angola 2, reality-show.	Entailment
Para lá de Tom Hardy não há muito mais que nos reclame atenção.	Melhor do que Tom Hardy é termos Tom Hardy duas vezes.	None
De janeiro a julho de 2015, a PRF registrou 1.829 acidentes, com 1.838 feridos e 97 mortos.	Em 2014, foram registrados 1.540 acidentes, que deixaram 1.547 pessoas feridas e 152 mortes.	None
No passado, Sérgio Mallandro chegou a substituir a comunicadora no 'Xou da Xuxa'.	O aguardado reencontro de Xuxa Meneguel e Sérgio Mallandro será nesta segunda-feira.	None
Kátia Aveiro foi capa da primeira revista masculina Buzz Mag e deixou uma mensagem no seu blogue para falar sobre o sucedido.	Kátia Aveiro protagoniza a primeira edição da nova revista masculina ‘Buzz Mag’.	Entailment
A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.	A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.	Paraphrase
you want to go ahead or	Would you like to advance ?	Entailment
British police claim they have been taking statements from more than 30 of the women.	British military police have also been taking statements from 30 of the women who have made the allegations.	Paraphrase
so i think it makes for a more solid basis for them or i hope so at least	I think it builds a solid foundation for them .	Entailment
A Microsoft pretende que os novos centros de dados comecem a ser utilizados já em 2016 pelos membros da União Europeia.	A Microsoft quer construir um novo grupo de centros de dados na Alemanha, controlado pela Deutsche Telekom.	None
Os Citizens dominaram a partida, e a primeira boa chance foi criada aos 10 minutos.	Kolarov tentou cobrar no canto, mas chutou para fora, desperdiçando a última boa chance do jogo.	None
and and anyway Leland Leland apparently has hired him on now and he 's and he 's defending this case	It turns out Leland hired him to defend this case .	Entailment
Ainda segundo testemunhas, neste período, a mulher guardou o feto em um saco plástico.	Durante esse período, o feto teria sido guardado em um saco plástico.	Entailment
The name for the robot, due to be launched at 2:05 p.m., was selected from among 10,000 names submitted by U.S. school children.	The name for the robot, due to be launched at 2:05 p.m. (7:05 p.m.) on Sunday, was selected from among 10,000 names submitted by U.S.	Paraphrase
Why didn 't you kill me off at once before I regained consciousness ? " The German hesitated , and Tommy seized his advantage .	The German waited too long and gave Tommy an advantage .	Entailment
However, George Heath, a Fort Campbell spokesman, said shortly after the attack that Akbar had "an attitude problem".	However, a Fort Campbell spokesman, said that Akbar had "an attitude problem."	Paraphrase
The FCC said existing televisions, VCRs, DVD players and related equipment would remain fully functional under the new broadcast flag system.	It also required that existing televisions, VCRs, DVD players and related equipment will remain fully functional under the new broadcast flag system.	Paraphrase
But with the PM due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made.	But with the Prime Minister due to leave tomorrow, a day early, he may not be present when the final decision is made.	Paraphrase
"Prime Minister Abbas, we are facing a new opportunity today, a better future for both peoples," Israeli Prime Minister Ariel Sharon said after Tuesday's meeting.	"Prime Minister Abbas, we are facing a new opportunity today, a better future for both peoples," Mr Sharon said.	Paraphrase
Este não parece ser um cenário admitido pelo CEO da Apple, Tim Cook, em entrevista ao Wall Street Journal.	Os números foram avançados por Tim Cook numa conferência organizada pelo Wall Street Journal.	None
O Cruzeiro empatou nesta quarta-feira (16) com o Vasco no Mineirão por 2 a 2.	Vasco e Cruzeiro se enfrentam na próxima quarta, às 19h30 (de Brasília), no Mineirão.	None
To the caller who claimed to have found a mini-cassette from the space shuttle Columbia: NASA is extremely interested in talking to you, "no-questions-asked".	To the Sound-Off caller who said they found a mini-cassette from the space shuttle Columbia: NASA is extremely interested in talking to you on a "no-questions-asked" basis.	Paraphrase
The news comes after Drax's American owner, AES Corp. AES.N , last week walked away from the plant after banks and bondholders refused to accept its restructuring offer.	Last week its American owners, AES Corp, walked away from the plant after banks and bondholders refused to accept its financial restructuring offer.	Paraphrase
Adapting the research case study to the evaluator 's needs has entailed a number of changes .	The research needs to be adapted to the evaluators needs	Entailment
O último partido a ser ouvido por Cavaco Silva durante a manhã será o CDS-PP, às 12h30.	Ainda durante a manhã, Cavaco Silva recebe às 12h30 o CDS-PP.	Entailment
Although six ISACs in five industry sectors had been established as of March 2001 , three had been in existence only since December 2000 .	Three of the six ISACs had only existed since December 2000 .	Entailment
Falta só voltar a pegar ritmo de jogo.	Ainda pegando ritmo de jogo no seu retorno ao Grêmio.	None
A grief-stricken old woman, disconsolate with grief, smeared her face with dirt, uttering: "My child, my child."	One old woman, disconsolate with grief, smeared her face with dirt, only able to utter: "My child, my child."	Paraphrase
José Sócrates está preso preventivamente há seis meses.	José Sócrates vai permanecer mais três meses no Estabelecimento Prisional de Évora.	None
okay Dee are you familiar with the Latin American policies of late	Dee , are you aware of the recent policies in Lain America ?	Entailment
Por agora, este modelo de pagamento está apenas disponível nos Estados Unidos.	Por enquanto, os replays pagos estão disponíveis apenas para usuários dos Estados Unidos.	None
Neste sábado (19), o Pontífice argentino inicia uma viagem de oito dias pelos dois países.	O papa Francisco desembarca em Cuba neste sábado (19) para uma viagem de quatro dias ao país.	None
A Microsoft prepara uma nova etapa no Windows 10 com a fusão do aplicativo Skype e do navegador Edge.	Microsoft trouxe com o Windows 10 um renovado navegador web batizado de Edge.	None
No ataque, Luan é outro que volta ao time – estava com o grupo olímpico brasileiro.	Luan esteve fora para servir a Seleção Brasileira olímpica.	Entailment
Milwaukee prosecutors charged a church minister with physical abuse in the death of an 8-year-old autistic boy who died during a healing service.	A church minister was charged yesterday in the death of an 8-year-old autistic boy who suffocated as church leaders tried to heal him at a storefront church.	Paraphrase
yeah well i 'm a i 'm a Texas Ranger fan	I am a Texas Ranger fan .	Entailment
CEO da Liga Sul-Minas-Rio, Alexandre Khalil, ex-presidente do Atlético-MG, prega jogo duro com a Globo.	No comando da entidade, Alexandre Kalil, ex-presidente do Atlético-MG, prega jogo duro.	Entailment
Monica moves to the Pentagon , but the relationship intermittently continues .	The relationship intermittently continues after Monica moved to the Pentagon .	Entailment
Come tonight, 21-year-old Morgan and as many as 1,200 fellow students at Wheaton College will gather in the gym for the first real dance in the school's 143-year history.	As many as 1,200 students at Wheaton College will gather in the gym Friday night for the first real dance in the Christian school's 143-year history.	Paraphrase
Segundo a Netflix, apenas 880 mil assinaram o pacote, enquanto que a meta era de 1,15 milhões previstos.	A Netflix informou o acréscimo de 3,6 milhões de assinantes nos últimos três meses.	None
The United States wants the measure passed by June 3, when the oil-for-food program needs to be renewed.	The Bush administration wants the measure approved by June 3, when the existing oil-for-food program is up for renewal.	Paraphrase
Elas conversarão com historiadores e especialistas sobre a importância de Nico Fagundes para a cultura gaúcha.	O velório de Nico Fagundes acontece no Palácio Piratini, em Porto Alegre.	None
Aos 28, Kleber recebeu pelo lado esquerdo da área e chutou cruzado.	Aos 28, Kléber recebeu e chutou cruzado para boa defesa do goleiro.	None
An attempt last month in the Senate to keep the fund open for another year fell flat.	An attempt to keep the fund open for another year fell flat in the Senate last month.	Paraphrase
I took me a piece of them easy pickin 's . " The sneer was plainer in his voice than it had been in his smile .	He was sneering .	Entailment
yeah oh boy or uh or there should be some way where it could be opted for them not to have a jury	It should be possible to choose to have a trial without a jury .	Entailment
Get as many into the caves as will go .	Put as many into the caves as will go .	Entailment
Desde o início do conflito, em março de 2011, mais de quatro milhões de sírios fugiram do país.	Desde o início da guerra na Síria em 2011, os EUA receberam 1500 refugiados deste país.	None
3 Participants attributed this lack of change to the financial reporting model being largely driven by the supply side , that is accountants , regulators , and corporate management and boards of directors .	Some argue that accountants and regulators are to blame for the lack of change	Entailment
The review outlines the tariffs' impact on domestic steel industry and steel consumers halfway through the three-year program.	The ITC midpoint review of the tariffs outlines their impact so far on the domestic steel industry and steel consumers.	Paraphrase
Jogando também no Etihad, os Magpies venceram por 2-0 jogando pela Capital One Cup.	Jogando em casa, o City venceu por notórios 5-0 um Newcastle em decadência na época.	None
Devido a essa revelação, os teóricos especulam que as anãs brancas ficaram poluídas, pois consumiram asteroides e planetas rochosos.	Contudo, eles afirmam que esses planetas não duram muito tempo, devido ao calor intenso da anã branca.	None
"September and third quarter data confirm that demand in the global semiconductor market is rising briskly," said George Scalise, president of the SIA.	"September and third-quarter data confirm that demand in the global semiconductor market is rising briskly," George Scalise, the SIA's president, said in the statement.	Paraphrase
The doctor no longer practiced , had retired , the landlord believed , but he took a few private patients here the good fellow tapped his forehead knowingly " balmy ones !	The landlord thought that the doctor no longer was in practice .	Entailment
Mr Levine confirmed that Ms Cohen Alon had tried to sell the story during the World Cup.	Ms Cohen Alon's lawyer, Donald Levine, confirmed she tried to sell the story in February.	Paraphrase
Germany, another opponent of the war currently on the U.N. Security Council, has moved closer to the United States, and did not insist on a timetable Monday.	Germany, another opponent of the war currently on the U.N. Security Council, in recent weeks has moved closer to Washington and did not insist on a timetable.	Paraphrase
Sérgio Conceição agradeceu a aposta do Vitória para liderar a equipa técnica do clube.	Sérgio Conceição foi treinador da equipa bracarense na época passada e estava nesta altura sem clube.	None
He hugged his lawyers and their assistants and then said, "Thank you so much."	Moments later, he hugged his defense lawyers, softly saying, "Thank you, so much."	Paraphrase
He also drove in a run on a groundout against Franklin in the fifth.	He drove in another run in the fifth inning on a groundout.	Paraphrase
Primeiro-ministro defende uma revisão constitucional extraordinária para marcar já legislativas antecipadas.	O primeiro-ministro falou até em "revisão constitucional extraordinária".	Entailment
Under the Department of Housing and Urban Development ' enforcement program , tenants may not avoid eviction simply by claiming ignorance of the crime or an inability to stop it .	Under the tenants of the program , people living there can 't keep from being evicted just by saying they had no idea a crime was happening .	Entailment
A pesquisa da Abecip sinaliza a elevação das taxas de juros como um desestimulador para novos contratos.	É a terceira vez no ano que o banco eleva as taxas.	None
CELF said IBM is pursuing membership and plans to be an active participant in the forum.	IBM is pursuing membership and plans to be an active participant in the CELF, according to various members of CELF.	Paraphrase
De recordar que esta não é a primeira vez que a ficção portuguesa é reconhecida pelos Emmy Internacionais.	Uma das produções do canal voltou a ser nomeada para um dos mais importantes prémios Internacionais: os Emmy.	None
If the clients require extended service or representation , their cases are then matched with staff of any of the three programs depending on the specific language capabilities of each program .	The clients are matched with certain staff members .	Entailment
Yuri Mamute entrou no segundo tempo da derrota por 1 a 0 contra o Criciúma e se lesionou.	O último jogo de Mamute foi contra o Criciúma, nessa terça-feira.	None
A maior parte dos refugiados de guerra chega à Europa através da Turquia.	Nós não podemos organizar os fluxos de refugiados sem colaborar com a Turquia.	None
A Serra Leoa foi declarada livre do vírus no início deste mês.	Na Serra Leoa, foram infectadas com o vírus 14.089 pessoas, das quais 3.955 morreram.	None
Foram fechados 111.199 postos de trabalho no período, segundo o Ministério do Trabalho e Emprego (MTE).	No Brasil foram fechados 111.199 postos de trabalho em junho, segundo o Caged.	None
A ARSN assegura não existir qualquer ilegalidade e revelou que procedeu já à “regularização” da situação.	A ARSN refuta a possibilidade de existir qualquer ilegalidade, mas admitiu que procedeu a uma "regularização".	Paraphrase
Florida's Third District Court of Appeal saidon Wednesdaythe original proceedings were "irretrievably tainted" by misconduct by lawyers representing the class.	Florida’s Third District Court of Appeal said on Wednesday the original proceedings were “irretrievably tainted” by misconduct by attorneys for the class.	Paraphrase
Agora, a Cona prevê queda de 4,1% na produção de trigo para 6,755 milhões de toneladas.	A produção de trigo deve somar 7,328 milhões de toneladas esse ano.	None
President Clinton nominated CIA Deputy Director George Tenet to become CIA director . Tenet replaces the previous nominee , Tony Lake , who withdrew earlier in the week .	Tony Lake did not want the CIA Director job .	Entailment
Do it now , think ' bout it later .	Don 't think about it now , just do it .	Entailment
The joys of deriding portly Austrian burghers in the ' 60s haven 't prevented us from becoming a nation of American fatties .	America is a nation with a lot of over-weight people .	Entailment
Since then , Reform Judaism has changed a lot ; the Pennsylvania state Legislature , incidentally , has not .	While Reform Judaism has been altered since then , the state Legislature in Pennsylvania is stagnant .	Entailment
United already has paid the city $34 million in penalties for not meeting the first round of employment targets.	United has paid $34 million in penalties for failing to meet employment targets.	Paraphrase
A judge ordered the child placed in state custody Aug. 8.	On Aug. 8, Juvenile Court Judge Robert Yeates ordered that Parker be placed in protective custody.	Paraphrase
Nem o próprio Paulo Gustavo consegue se decidir entre seus numerosos personagens.	Paulo Gustavo está realmente curtindo a boa fase.	None
Para tentar trazer a inflação para a meta, o BC elevou a Selic por sete vezes seguidas.	O BC diz que os efeitos de elevação da Selic se acumulam e levam tempo para aparecer.	None
Miss Tuppence put me wise to that right away .	Miss Tuppence told me the truth about the situation .	Entailment
Segundo a autoridade de aviação civil saudita, o avião estava registrado na Arábia Saudita.	Os corpos das três vítimas vão ser repatriados para a Arábia Saudita.	None
Indeed, prior defense filings said Moussaoui contended he was part of a post-Sept. 11 operation outside the United States.	Previous defense filings said Moussaoui was to be part of an operation outside the United States.	Paraphrase
O lançamento de Notes from the Velvet Underground: The Life of Lou Reed está previsto para dia 22 de outubro.	Notes From the Velvet Underground: The Life of Lou Reed tem edição prevista para o próximo dia 22 de outubro.	Paraphrase
O valor resulta de US$ 16,948 bilhões em exportações e US$ 16,718 bilhões em importações.	No mesmo período do ano passado, era US$ 27,734 bilhões.	None
In addition to HP, vendors backing SMI-S include Computer Associates, EMC, IBM, Sun and Veritas.	Computer Associates, EMC, IBM, Sun Microsystems, and VERITAS are also onboard to support the storage standard.	Paraphrase
IBM stock rose $1.75, to $84.50, on the New York Stock Exchange.	IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.	Paraphrase
A expectativa é que a presidente Dilma anuncie como meta acabar com o desmatamento ilegal em dez anos.	O Brasil também se comprometeu a acabar com o desmatamento ilegal de florestas.	None
"We do not want to stand by and let a credit card lynching take place," declared Rep. Major Owens (D-Brooklyn).	"We don't want to stand by and see a credit card lynching take place," he said.	Paraphrase
Depois de comemorar, na semana passada, um ano de casado com Amal Alamuddin, George Clooney confessou que a mulher é mais inteligente do que ele.	George e Amal Clooney celebraram o seu primeiro aniversário de casamento, na semana passada.	Entailment
Congo's war began in 1998 when Uganda and Rwanda invaded to back rebels fighting to topple the central government.	The Democratic Republic of Congo's war began in 1998 when Uganda and Rwanda invaded together to back rebels trying to topple Kinshasa.	Paraphrase
Faz 30 anos que usamos o sistema operacional Windows, da Microsoft.	Windows XP tinha um aspecto e aparência redesenhado e tinha versões em 25 idiomas.	None
Ronaldo está em Campinas para inaugurar um dos braços da rede de academias de futebol que ele lançou.	Nesta segunda-feira, Ronaldo inaugurou sua escolinha de futebol na cidade de Campinas.	None
"Based on that review, I have concluded that CEO & President Greg Parseghian and General Counsel Maud Mater should be replaced," said Falcon in a statement.	Based on that review, I have concluded that CEO and President Greg Parseghian and General Counsel Maud Mater should be replaced," Falcon said.	Paraphrase
Para este jogo, Sasha também poderá ser desfalque.	Vamos saber amanhã (sábado) quem vai para o jogo.	None
"We have some small opportunities in November and maybe January," Mr. Parsons said optimistically.	"I think we have some opportunities -- some small opportunities -- in November and possibly January," he said.	Paraphrase
Does the case study identify the factors explaining the phenomena that were observed ?	It is unknown if the factors causing the phenomena are explained .	Entailment
O ativista angolano Luaty Beirão diz que o julgamento é "um teatro".	Os 17 ativistas, incluindo Luaty Beirão, estão a ser julgados em Luanda.	None
A decisão do comité disciplinar da UEFA deve ser conhecida a 15 de Outubro e é passível de recurso para o comité de apelo.	O processo será julgado a 15 de outubro pelo Comité de Controlo, Ética e Disciplina.	None
By 2030 , saving the Social Security surpluses results in a	There is an increasing in the saving habits of people .	Entailment
it was between six and eight inches here where we are	It was between six and eight inches here .	Entailment
Yes , sir ; it always was .	Indeed , mister ; it always has been .	Entailment
Unionization is a bad idea that will only make things worse .	Unions will make things worse , they are bad .	Entailment
Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket.	Taiwan had been relatively free of the viral infection until a severe outbreak at a Taipei hospital in late April.	Paraphrase
You can take a tour of the port in one of the small sampans , propelled by hand by women drivers .	The sampans are powered by their female conductors .	Entailment
Fourth , we need to obtain the domestic postage rates for New Zealand and Israel , the only significant outbound IC mail flows omitted from this analysis .	We need to get postage rates for new Zealand and Israel	Entailment
Lee told the newspaper that the girl had dragged the food, toys and other things into her mother's bedroom, where he found her.	Lee, 33, said the girl had dragged the food, toys and other things into her mother's bedroom.	Paraphrase
He adds: "She started beating me with her hands about the head until I ran into the other room."	"She started beating me with her hands about the head until I ran into the other room," Mr Gest says of one incident.	Paraphrase
O cientista Lujendra Ojha criou a teoria de que Marte teria água salgada a correr por baixo da terra de Marte.	O Google assinala a descoberta de água salgada em Marte com um doodle animado.	None
Sofia morreu na madrugada desta segunda-feira (14), em Miami, nos Estados Unidos.	Logo que chegou aos Estados Unidos, Sofia ficou internada.	None
O Netflix já está em mais de 50 países e conta mais de 65 milhões de utilizadores.	Este é o cenário que a Netflix vai encontrar em Portugal na próxima quarta-feira, 21 de outubro.	None
He took batting practice on the field for the second time Tuesday since his opening-day injury.	Jeter, who dislocated his left shoulder in a collision March 31, took batting practice on the field for the first time Monday.	Paraphrase
A summary of his remarks says: all the group's savings have been lost to raids and arrests, and JI is totally dependent on al-Qaeda for money.	In addition, Hambali laments, "all the group's savings have been lost to raids and arrests," and "JI is now totally dependent on al-Qaeda for money."	Paraphrase
U.S. corporate bond yield spreads opened tighter overall on Tuesday, but tobacco company bonds widened significantly after an adverse legal ruling on Philip Morris USA.	U.S. corporate bond yield spreads ended mostly tighter amid slumping Treasuries on Tuesday, while bonds of tobacco firms widened significantly after an adverse legal ruling on Philip Morris USA.	Paraphrase
A female attendant, 25, was slashed across the face as the attacker closed on the cockpit.	A female colleague, 25, was slashed across the face as the man continued to try to reach the front of the plane.	Paraphrase
A policial foi gravemente ferida e estava em condições estáveis na UTI.	Uma policial ficou ferida gravemente antes de um outro policial atirar e matar o extremista.	None
Ten police officers were facing disciplinary action yesterday after they abandoned their night patrol to watch David Blaine.	Ten police officers were facing disciplinary action today after they abandoned their street patrol to go and watch the American illusionist David Blaine.	Paraphrase
